type,model,src,nat,status
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/tCqHF7kJ/at3.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/kGTN1hXj/3gj.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/5N5fZdwK/4dh.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/Sx6dtt0k/468p.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/13G5v1WB/790.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/pVJm0S9H/u4.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/1z4BJ97X/32.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1505493946922942469,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1505649091627339781,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/76wdk1Ff/355.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1506024208018649090,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/jdd1HVXZ/d1.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/RFLPtGJk/d2.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1506734299663548434,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1506665767206592516,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1507039393378410497,rus,25
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/sg2cvC6t/5gjj.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1507759843213561859,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1509296082668474371,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/pXP3P2G7/2f.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/x8bbMsbk/76h.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/90R2vhFM/uuk11.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/1tzsrFkD/uuk10.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/GtWRR5Hj/uuk4.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1512537128219160576,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1512180253485109249,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1512133600610824192,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1513212786985340937,rus,40
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1513630493455138820,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/P5BCd4Rj/f8.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1513631958433214467,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1513495397414715392,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/02GFCJwR/f4.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1516454308463751178,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1519362818369376256,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/vTGDP6cR/437.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1520763005109157889,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/MHmkC3Ps/665.png,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/XvvP2BQT/u1.jpg,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1521815118295838723,rus,55
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1523612657680809985,rus,destroyed
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1522310446891610115,rus,damaged
Armoured Fighting Vehicles ,Unknown AFV,https://twitter.com/UAWeapons/status/1518237093461385218,rus,damaged
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/yNKDhgkN/5g.png,rus,abandoned
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/Y965xPHs/67.jpg,rus,abandoned
Armoured Fighting Vehicles ,Unknown AFV,https://i.postimg.cc/pXJJrNhR/bj.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/cLjxX33H/h8.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/YSKxYwgj/12.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/jjbzC407/79p.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/Jh06DJ2r/f33.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/QdyMRsTK/333.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/pLPPmDn5/7764.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/cJyCvCjx/3d13.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/zGvL43bp/553.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/5N6p21Lx/3g.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/qv40gQnq/46h.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/zvqgGh3y/65.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/1ztpktc4/f5.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/zvJ1dfp1/b58.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/vZpFJhXh/b56.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/Ss40sKBz/b57.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/X7RdKcMZ/4356.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/CK9RyNdc/554.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://postimg.cc/K1rWwGkC,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/cC4qqnch/29.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/jdLWFdMP/d88.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/h4bwFqQK/548.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/KYTGY20j/b1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/JnW1D2Fq/b2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/jdqS4BS3/b3.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-1(P),https://postimg.cc/DJp7JbvH,rus,damaged
Infantry Fighting Vehicles ,BMP-1(P),https://twitter.com/RALee85/status/1521768997900984321,rus,damaged
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/D0F7t6vH/b55.jpg,rus,abandoned
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/02K6dR7P/ff4k.png ,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/sxG1jW4t/445.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/c6y4Tnn0/87.jpg,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/jjbzC407/79p.jpg,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/kG9LR8PP/67.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/kGp8z952/Screenshot-9133.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/QM37RfjJ/Screenshot-9134.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/260SqLJ3/318.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/Z5SQKHzb/32.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/BvRYDG6F/3e.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/x826xyLT/g0.png,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/9XJw4wL4/6877.jpg,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/Z5ZPkvKV/52.jpg,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/br67qwCh/30.jpg,rus,captured
Infantry Fighting Vehicles ,BMP-1(P),https://i.postimg.cc/Nj2bkD6q/389.png,rus,captured
Infantry Fighting Vehicles ,BMP-1AM,https://i.postimg.cc/0Nbx8HDv/dc.jpg,rus,damaged
Infantry Fighting Vehicles ,BMP-1AM,https://i.postimg.cc/j5fbfwMk/d4.jpg,rus,abandoned
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/RCtc2sB0/554.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/26qYmmgL/668.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/43mvcd15/b1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NMX1NzS2/b2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/7Z1483JC/4433.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/vHXP8qy9/65.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Xvkd415C/gg6.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/0j9NCj2K/f24.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/FRqXfttT/436.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/TPW4vs1n/212.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/5NDvYDNJ/bbmmpp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/gkTGLLWz/985.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/mDcppvGx/1f7.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/hPWjt8Fk/443.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/tJXqrWt2/5y8.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/ydzX833d/f46.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/BbPvL9ZN/hh7.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/vm4hHy4D/f23a.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/vTBYGndK/7760.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/PfvwgJQJ/4f22.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/jSsg42Dg/213.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/JhDwp7rZ/n8.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://postimg.cc/XBC00RJW,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/vTjwtt3s/b2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/1XWcgCn1/653g.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/ZqKnwD3v/f3hj.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/dQ7HcyY7/bmp2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://postlmg.cc/jny01hRh,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/sxpLZX17/44f1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/m2bRRf7L/5g.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/wxFtfg1F/jo.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/rmjBhWPy/5y5.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NFmgtZsB/3d1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/vZpbpC2m/415.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/3Jzmmyqb/57h.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Jzh9cSf0/313.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://postimg.cc/ftQK4jpK,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/8PBwj8S7/7i.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Pr9k1dCH/bmp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/44pfYfdz/4fh.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/T3bXJd6c/4g.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/0jHKLbvz/f86.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://twitter.com/UAWeapons/status/1505490721989611524,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/BnBx7nDb/764.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/k4sWSjrW/57.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/vTdWjXkN/355.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/h4VCnDsZ/33188.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Jhfk4vJ9/d133.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NMD3tQD2/76.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/9z5BPs2b/m1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/3J2MMTkK/m2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/CMfXDgHj/m3.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/43dF3kxH/m4.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/QtK4pQ5X/m5.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/PJG6KCz1/m6.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/WbvWkJ4v/m7.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/KvkpxVnz/t4.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/HnJzWc8K/t5.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/VNZcqP4V/4.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://twitter.com/UAWeapons/status/1506665767206592516,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/TP1qqvsj/7644.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/fTmYsJJb/54f.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/zvB5NG1f/b11.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/6QKYW16J/bmp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/PxRWw6Hq/bmp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/8cm0ZHPn/368.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/DZHXtkmS/bbmp22.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/d1bh52Sd/bmmp.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/yNrgZ4mL/bmmmppp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/2jZS8BVb/bmp.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/nc8BHDGM/bmp22222222222.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/SKKzZ7k1/bmp222222222222.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Kzk3bGKn/bmp22222222222222222222222222222.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/CK6n9BKh/bmpp.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/3JgpWxt1/bmpp2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NG1NnbBw/bmp22222222.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Y2gVHMNZ/bbmmppp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://postimg.cc/phZCNkpj,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/nLCRwJcd/bmp22222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/B6Fh4BFH/bmpp.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/x13FzS4T/bmp2222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/RZPpRF96/bmmpp2222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/MKW6Bzsv/356.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Xq0sJBKh/bmmppp2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/J0cPB7Ph/dbmp2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://postimg.cc/JHzqRJk2,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/rFNPDjP9/bbmmp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://postimg.cc/mtqwGP2m,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/RhsJYj0R/bb1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/QN07VWqT/bb2.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/GhtyDhMS/bb3.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Wbdd3Y3B/36.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/2576JPcZ/bb4.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/26fsBvjK/6889.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/wMZTLHvS/bb40.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Vs9djKj6/570.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/zGvvY54b/bbbmppp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/s2Z21mj3/bbmpp2.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/k43gSSGK/bbmpp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/fbDGnYzT/d1.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/1zzZVDL7/d2.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/MpWCgyKZ/d3.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/QxkL66Dn/d4.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/7Yy8MFF2/d5.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://twitter.com/RALee85/status/1512530504104431620,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/d1kB4M4C/bmp22222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/d3G9c2Mt/bmpp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Qxrbky5B/bmpp2222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://twitter.com/UAWeapons/status/1513616861723828231,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://twitter.com/UAWeapons/status/1513627748035698692,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/44wdvv7t/bbbmp222.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/MGRH1hVK/bbbmmmp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/DwRmJ2WM/bbmmp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/br6wz8cL/bbmmpp22.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/C1sKQkc3/bbmppp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/DyZzxWLN/bmmmp2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/W3v38Xwm/bmp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/rwDKwdp4/bmp222222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/CLPR0CwY/bbbbbbmmpppp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/wMFP8044/f1.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/bYR4twY0/f2.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/59PnJYNr/bbmmmmpp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/3xGB2tCM/bbmmmp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Nf5bjsKj/bbmmp22.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/bvjRg13Z/bbmmpp222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/9MmY5C3V/bbmmpp2222.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/pdYJ6y6q/jv-Ex-Doh-I-jpg-large.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/C1Cn59hG/10.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/xT1NjsWm/11.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/d347mdTD/12.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NFg9HbFW/13.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NG4rchPY/14.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/MZdXL7vp/15.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/P58xN0KC/1.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/s2d2WK0w/2.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/MHv6Bc4t/366.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/9FQ13Yb8/325.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/t4fBNnhr/326.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/pTJCpkWn/bmp.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/GmRpjQdp/d3.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/Qx1t5PLP/d4.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/qMqytDx6/dd0.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/43k9Sfkp/dd1.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/nhfmmrS6/d32.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/85dsQ5XQ/d5.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/PJtJtj0L/d6.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/0NwbnZpN/d1.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/wMMvydQ7/43f1.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/FzLnbdKJ/d3.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/T2LSvScY/d4.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/sDryZ9Ty/f1.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NfbnWrY3/321.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/jjTJPCnj/35.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/t4J9fb0z/876.jpg,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/qMCtF28R/36.png,rus,destroyed
Infantry Fighting Vehicles ,BMP-2,https://i.postimg.cc/NLqKRCD1/g54.jpg,rus,damaged
